,Category,Partner,Area,Objective,Output,Sector,Implementation,Total,RegionCODE,Area2
1205,Refugee,SCI,Amman Governorate,"EDU[REF2.2]Safe, Violence Free Envirn",[REF2.2.2]Engage Parents & Communities,EDUCATION,direct,900,1705,AMMAN
1218,Refugee,Caritas,Amman Governorate,SHLT[REF2.3]Upgrade Housing Units,[REF2.3.1]Upgrade Housing urban/rural,SHELTER,direct,5357,1705,AMMAN
1220,Refugee,Caritas,Amman Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.2]Improved NCD Mngt,HEALTH,direct,36899.5,1705,AMMAN
1223,Refugee,UNICEF,Amman Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,6258727,1705,AMMAN
1224,Refugee,AVSI,Amman Governorate,PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,direct,4064,1705,AMMAN
1233,Refugee,IRD,Amman Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.2]Improved NCD Mngt,HEALTH,direct,60000,1705,AMMAN
1238,Refugee,AVSI,Amman Governorate,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,45363,1705,AMMAN
1250,Refugee,SCI,Amman Governorate,PROT[REF1.4]Child Protection,[REF1.4.3]Community-Based Mechnms.,PROTECTION,direct,83271,1705,AMMAN
1256,Refugee,Caritas,Amman Governorate,EDU[REF3.1]EarlyChildhood,[REF3.1.1]Access to KG centres,EDUCATION,direct,195366.26,1705,AMMAN
1264,Refugee,Caritas,Amman Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,25423,1705,AMMAN
1269,Refugee,MEDAIR,Amman Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.4]Emergency Obstetric Care,HEALTH,direct,75000,1705,AMMAN
1271,Refugee,UNHCR,Amman Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,5350372,1705,AMMAN
1273,Refugee,IOCC,Amman Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,direct,10000,1705,AMMAN
1275,Refugee,UNHCR,Amman Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.1]Comm. Disease Mngt / EPI services,HEALTH,indirect,2039590,1705,AMMAN
1276,Refugee,NRC,Amman Governorate,WASH [REF1.5]Water Conservation,[REF1.5.1]Conserv. In camps/urban,WASH ,direct,45630,1705,AMMAN
1280,Refugee,SCI,Amman Governorate,EDU[REF3.1]EarlyChildhood,[REF3.1.1]Access to KG centres,EDUCATION,direct,31000,1705,AMMAN
1285,Refugee,WarChildUK,Amman Governorate,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,143000,1705,AMMAN
1300,Refugee,SCJordan,Amman Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,32933,1705,AMMAN
1327,Refugee,IOM,Amman Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,1152000,1705,AMMAN
1335,Refugee,Caritas,Amman Governorate,EDU[REF3.4]Teritiary Education,[REF3.4.4]Vocational/Skills Training,EDUCATION,direct,25221.88857,1705,AMMAN
1341,Refugee,FPSC,Amman Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.3]Special Needs/Disabled/Elderly,PROTECTION,direct,10000,1705,AMMAN
1346,Refugee,FPSC,Amman Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,130000,1705,AMMAN
1356,Refugee,AVSI,Amman Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.3]Special Needs/Disabled/Elderly,PROTECTION,direct,13833,1705,AMMAN
1361,Refugee,UNICEF,Amman Governorate,WASH [REF3.2]Hygiene in Urban,[REF3.2.1]Hygiene promotion,WASH ,indirect,64768.083,1705,AMMAN
1365,Refugee,PU-AMI,Amman Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.2]Community Hlth Network,HEALTH,indirect,12000,1705,AMMAN
1369,Refugee,IMC,Amman Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.1]Mental Health (Secondary),HEALTH,direct,32780,1705,AMMAN
1370,Refugee,SCI,Amman Governorate,EDU[REF3.1]EarlyChildhood,[REF3.1.4]Parent outreach,EDUCATION,direct,44335,1705,AMMAN
1375,Refugee,UNICEF,Amman Governorate,WASH [REF3.1]Hygiene in Camps,[REF3.1.2]Schools etc Hygiene promotion,WASH ,indirect,36976.83,1705,AMMAN
1379,Refugee,NRC,Amman Governorate,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,225000,1705,AMMAN
1382,Refugee,CARE,Amman Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,1500000,1705,AMMAN
1393,Refugee,Caritas,Amman Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,direct,1980932.25,1705,AMMAN
1394,Refugee,Caritas,Amman Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.1]Comm. Disease Mngt / EPI services,HEALTH,direct,285110.65,1705,AMMAN
1396,Refugee,SCI,Amman Governorate,EDU[REF3.2]Acces to Formal Education,[REF3.2.1]School renovation/equip,EDUCATION,direct,0,1705,AMMAN
1411,Refugee,NRC,Amman Governorate,SHLT[REF2.3]Upgrade Housing Units,[REF2.3.1]Upgrade Housing urban/rural,SHELTER,direct,3.00E+05,1705,AMMAN
1413,Refugee,UNHCR,Amman Governorate,PROT[REF1.4]Child Protection,[REF1.4.4]Access Multi-Sector services,PROTECTION,direct,685506,1705,AMMAN
1425,Refugee,UNHCR,Amman Governorate,PROT[REF1.4]Child Protection,[REF1.4.4]Access Multi-Sector services,PROTECTION,indirect,226300,1705,AMMAN
1430,Refugee,CARE,Amman Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.5]Reduce Social Tensions thr. Livelih,PROTECTION,direct,0,1705,AMMAN
1431,Refugee,IMC,Amman Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.6]Mental Health Services (primary),HEALTH,direct,31056,1705,AMMAN
1438,Refugee,PU-AMI,Amman Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.5]Community Mental Hlth services,HEALTH,indirect,1500,1705,AMMAN
1447,Refugee,DRC,Amman Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,350000,1705,AMMAN
1451,Refugee,CARE,Amman Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,240000,1705,AMMAN
1455,Refugee,JHAS,Amman Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,direct,70000,1705,AMMAN
1456,Refugee,WorldReliefGermany,Amman Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,3.00E+05,1705,AMMAN
1457,Refugee,SCJordan,Amman Governorate,PROT[REF1.3]SGBV,[REF.1.3.3]Capacity of Service Providers,PROTECTION,direct,32933,1705,AMMAN
1468,Refugee,Caritas,Amman Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.3]Reproductive Health Services,HEALTH,direct,473092.95,1705,AMMAN
1474,Refugee,WVI,Amman Governorate,WASH [REF1.3]Water Repair/Ext,[REF1.3.1]Repair/Ext Urban,WASH ,direct,1921968,1705,AMMAN
1478,Refugee,Caritas,Amman Governorate,"EDU[REF2.2]Safe, Violence Free Envirn",[REF2.2.1]Strategy to reduce violence,EDUCATION,direct,2000,1705,AMMAN
1481,Refugee,UNICEF,Amman Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,1722600,1705,AMMAN
1493,Refugee,Caritas,Amman Governorate,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,559208.72,1705,AMMAN
1497,Refugee,Caritas,Amman Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,21186,1705,AMMAN
1501,Refugee,AVSI,Amman Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,26638,1705,AMMAN
1504,Refugee,SCJordan,Amman Governorate,PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,direct,40249,1705,AMMAN
1507,Refugee,IMC,Amman Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.5]Community Mental Hlth services,HEALTH,direct,1875,1705,AMMAN
1530,Refugee,SCJordan,Amman Governorate,PROT[REF1.4]Child Protection,[REF1.4.3]Community-Based Mechnms.,PROTECTION,direct,33000,1705,AMMAN
1535,Refugee,PU-AMI,Amman Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.4]Mat/Child Health mngt,HEALTH,indirect,75000,1705,AMMAN
1571,Refugee,Caritas,Amman Governorate,PROT[REF1.4]Child Protection,[REF1.4.3]Community-Based Mechnms.,PROTECTION,direct,9322,1705,AMMAN
1579,Refugee,MEDAIR,Amman Governorate,PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,direct,30000,1705,AMMAN
1587,Refugee,SCJordan,Amman Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.2]Community self-mngmt,PROTECTION,direct,65867,1705,AMMAN
1603,Refugee,NEF,Amman Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,171714,1705,AMMAN
1620,Refugee,JHAS,Amman Governorate,SHLT[REF2.3]Upgrade Housing Units,[REF2.3.1]Upgrade Housing urban/rural,SHELTER,direct,83410.68,1705,AMMAN
1632,Refugee,MEDAIR,Amman Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,150000,1705,AMMAN
1633,Refugee,WVI,Amman Governorate,PROT[REF1.4]Child Protection,[REF1.4.1]Child Protection systems,PROTECTION,direct,91442.5,1705,AMMAN
1643,Refugee,WVI,Amman Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,196689.33,1705,AMMAN
1647,Refugee,UNICEF,Amman Governorate,WASH [REF1.4]Services in urban access to water,[REF1.4.1]Schools etc access Water,WASH ,indirect,99366.3,1705,AMMAN
1648,Refugee,WFP,Amman Governorate,FOOD/LIV[1.1]Improve Food Access,[REF 1.1.1]Food Assistance,FOOD/LIVELIHOOD,indirect,45858587,1705,AMMAN
1657,Refugee,NRC,Amman Governorate,SHLT[REF2.1]Cash for Rent,[REF2.1.1]Cash for Rent,SHELTER,direct,149400,1705,AMMAN
1658,Refugee,CARE,Amman Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,6.00E+05,1705,AMMAN
1664,Refugee,PU-AMI,Amman Governorate,PROT[REF1.4]Child Protection,[REF1.4.3]Community-Based Mechnms.,PROTECTION,indirect,6750,1705,AMMAN
1665,Refugee,PU-AMI,Amman Governorate,PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,indirect,6750,1705,AMMAN
1670,Refugee,Caritas,Amman Governorate,EDU[REF3.3]Alternative Education,[REF3.3.3]Life Skills,EDUCATION,direct,24717.6,1705,AMMAN
1672,Refugee,Caritas,Amman Governorate,EDU[REF3.1]EarlyChildhood,[REF3.1.2]KG facilitators recruited,EDUCATION,direct,2905.48,1705,AMMAN
1696,Refugee,WVI,Amman Governorate,EDU[REF2.1]Train Education Providers,[REF2.1.2]Community Trained,EDUCATION,direct,4285,1705,AMMAN
1697,Refugee,PU-AMI,Amman Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,67862.5,1705,AMMAN
1704,Refugee,SCJordan,Amman Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,114040,1705,AMMAN
1707,Refugee,UNHCR,Amman Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.3]Reproductive Health Services,HEALTH,indirect,581400,1705,AMMAN
1713,Refugee,MEDAIR,Amman Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,272500,1705,AMMAN
1728,Refugee,NEF,Amman Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.5]Reduce Social Tensions thr. Livelih,PROTECTION,direct,71278,1705,AMMAN
1770,Refugee,MEDAIR,Amman Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.5]IYCF practices promoted,HEALTH,direct,57500,1705,AMMAN
1771,Refugee,NHF-IFH,Amman Governorate,EDU[REF3.4]Teritiary Education,[REF3.4.1]Higher Ed opportunities,EDUCATION,direct,996932.39,1705,AMMAN
1780,Refugee,AVSI,Amman Governorate,EDU[REF3.2]Acces to Formal Education,[REF3.2.5]Remedial Education,EDUCATION,direct,19441,1705,AMMAN
1795,Refugee,WVI,Amman Governorate,EDU[REF3.2]Acces to Formal Education,[REF3.2.1]School renovation/equip,EDUCATION,direct,0,1705,AMMAN
1799,Refugee,NEF,Amman Governorate,"EDU[REF2.2]Safe, Violence Free Envirn",[REF2.2.4]Social Cohesion,EDUCATION,direct,10976,1705,AMMAN
1803,Refugee,CARE,Amman Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,450000,1705,AMMAN
1804,Refugee,DRC,Amman Governorate,PROT[REF1.1]Refugee Rights Respected,[REF1.1.4]Resettlement,PROTECTION,direct,466965,1705,AMMAN
1812,Refugee,Caritas,Amman Governorate,"EDU[REF2.2]Safe, Violence Free Envirn",[REF2.2.4]Social Cohesion,EDUCATION,direct,6356,1705,AMMAN
1814,Refugee,AVSI,Amman Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.5]Reduce Social Tensions thr. Livelih,PROTECTION,direct,1666,1705,AMMAN
1817,Refugee,WarChildUK,Amman Governorate,"EDU[REF2.2]Safe, Violence Free Envirn",[REF2.2.4]Social Cohesion,EDUCATION,direct,12500,1705,AMMAN
1831,Refugee,Caritas,Aqaba City,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.3]Reproductive Health Services,HEALTH,direct,43008.45,1703,AL AQABAH
1834,Refugee,Caritas,Aqaba City,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.2]Improved NCD Mngt,HEALTH,direct,3354.5,1703,AL AQABAH
1855,Refugee,UNICEF,Aqaba Governorate,WASH [REF3.2]Hygiene in Urban,[REF3.2.2]Schools etc Hygi promotion,WASH ,indirect,46477.16,1703,AL AQABAH
1869,Refugee,UNICEF,Aqaba Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,17400,1703,AL AQABAH
1874,Refugee,IR,Aqaba Governorate,FOOD/LIV[1.1]Improve Food Access,[REF 1.1.1]Food Assistance,FOOD/LIVELIHOOD,direct,9404.8,1703,AL AQABAH
1885,Refugee,UNICEF,Aqaba Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,63219,1703,AL AQABAH
1898,Refugee,IRD,Aqaba Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.2]Community Hlth Network,HEALTH,direct,21875,1703,AL AQABAH
1904,Refugee,AVSI,Aqaba Governorate,EDU[REF3.2]Acces to Formal Education,[REF3.2.5]Remedial Education,EDUCATION,direct,19441,1703,AL AQABAH
1906,Refugee,AVSI,Aqaba Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,65442,1703,AL AQABAH
1913,Refugee,UNHCR,Aqaba Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,232807,1703,AL AQABAH
1935,Refugee,UNHCR,Aqaba Governorate,PROT[REF1.4]Child Protection,[REF1.4.4]Access Multi-Sector services,PROTECTION,indirect,77900,1703,AL AQABAH
1950,Refugee,AVSI,Aqaba Governorate,PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,direct,4064,1703,AL AQABAH
1951,Refugee,IRD,Aqaba Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.1]Community Health Teams,HEALTH,direct,25000,1703,AL AQABAH
1977,Refugee,UNHCR,Aqaba Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,54997,1703,AL AQABAH
1982,Refugee,WFP,Aqaba Governorate,FOOD/LIV[1.1]Improve Food Access,[REF 1.1.1]Food Assistance,FOOD/LIVELIHOOD,,818903,1703,AL AQABAH
1985,Refugee,AVSI,Aqaba Governorate,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,45363,1703,AL AQABAH
1987,Refugee,AVSI,Aqaba Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.5]Reduce Social Tensions thr. Livelih,PROTECTION,direct,1666,1703,AL AQABAH
1992,Refugee,IRD,Aqaba Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.2]Improved NCD Mngt,HEALTH,direct,12500,1703,AL AQABAH
2015,Refugee,AVSI,Aqaba Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.3]Special Needs/Disabled/Elderly,PROTECTION,direct,13833,1703,AL AQABAH
2024,Refugee,IRC,Ar-Ramtha City,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.1]Mental Health (Secondary),HEALTH,direct,226578.5,1707,Irbid
2033,Refugee,SCJordan,Ar-Ramtha City,EDU[REF3.3]Alternative Education,[REF3.3.3]Life Skills,EDUCATION,direct,30707,1707,Irbid
2034,Refugee,IMC,Ar-Ramtha City,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.5]Community Mental Hlth services,HEALTH,direct,937,1707,Irbid
2040,Refugee,JHAS,Ar-Ramtha City,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.3]Reproductive Health Services,HEALTH,direct,60000,1707,Irbid
2041,Refugee,IR,Ar-Ramtha City,FOOD/LIV[1.1]Improve Food Access,[REF 1.1.1]Food Assistance,FOOD/LIVELIHOOD,direct,8061,1707,Irbid
2046,Refugee,JHAS,Ar-Ramtha City,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.4]Emergency Obstetric Care,HEALTH,direct,41600,1707,Irbid
2063,Refugee,IMC,Ar-Ramtha City,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.6]Mental Health Services (primary),HEALTH,direct,15530,1707,Irbid
2076,Refugee,IR,Ar-Ramtha City,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,indirect,30479.2,1707,Irbid
2083,Refugee,JHAS,Ar-Ramtha City,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,direct,25000,1707,Irbid
2094,Refugee,SCJordan,Ar-Ramtha City,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,30707,1707,Irbid
2102,Refugee,MECI,As Salt City,EDU[REF3.3]Alternative Education,[REF3.3.3]Life Skills,EDUCATION,direct,41667,1702,Balqa
2104,Refugee,IRD,As Salt City,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.2]Improved NCD Mngt,HEALTH,direct,12500,1702,Balqa
2111,Refugee,MECI,As Salt City,EDU[REF3.3]Alternative Education,[REF3.3.3]Life Skills,EDUCATION,direct,41667,1702,Balqa
2112,Refugee,IRD,As Salt City,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.1]Community Health Teams,HEALTH,direct,25000,1702,Balqa
2113,Refugee,MECI,As Salt City,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,41667,1702,Balqa
2116,Refugee,MECI,As Salt City,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,41667,1702,Balqa
2118,Refugee,IRD,As Salt City,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.2]Community Hlth Network,HEALTH,direct,21875,1702,Balqa
2119,Refugee,DRC,At Tafilah City,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,68018,1706,TAFILAH
2142,Refugee,IR,At Tafilah City,FOOD/LIV[1.1]Improve Food Access,[REF 1.1.1]Food Assistance,FOOD/LIVELIHOOD,direct,9404.8,1706,TAFILAH
2161,Refugee,UNHCR,Azraq Camp,BN[REF2.1]Life Saving Basic Needs,[REF2.1.1]New Arrival kits in Camps,BASIC NEEDS,indirect,75457,2,ALL CAMPS IN JORDAN
2162,Refugee,WVI,Azraq Camp,EDU[REF3.1]EarlyChildhood,[REF3.1.2]KG facilitators recruited,EDUCATION,indirect,51600,2,ALL CAMPS IN JORDAN
2166,Refugee,UNHCR,Azraq Camp,BN[REF2.1]Life Saving Basic Needs,[REF2.1.2]Replenishment/ replacement kits,BASIC NEEDS,indirect,115390,2,ALL CAMPS IN JORDAN
2168,Refugee,UNHCR,Azraq Camp,BN[REF2.1]Life Saving Basic Needs,[REF2.1.2]Replenishment/ replacement kits,BASIC NEEDS,indirect,301829,2,ALL CAMPS IN JORDAN
2169,Refugee,UNHCR,Azraq Camp,BN[REF2.1]Life Saving Basic Needs,[REF2.1.2]Replenishment/ replacement kits,BASIC NEEDS,indirect,678875,2,ALL CAMPS IN JORDAN
2175,Refugee,NRC,Azraq Camp,BN[REF2.1]Life Saving Basic Needs,[REF2.1.2]Replenishment/ replacement kits,BASIC NEEDS,direct,3.00E+05,2,ALL CAMPS IN JORDAN
2181,Refugee,IMC,Azraq Camp,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.4]Emergency Obstetric Care,HEALTH,direct,1200000,2,ALL CAMPS IN JORDAN
2182,Refugee,UNHCR,Azraq Camp,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.1]Community Health Teams,HEALTH,indirect,116667,2,ALL CAMPS IN JORDAN
2189,Refugee,WVI,Azraq Camp,EDU[REF3.1]EarlyChildhood,[REF3.1.4]Parent outreach,EDUCATION,direct,4000,2,ALL CAMPS IN JORDAN
2201,Refugee,UNHCR,Azraq Camp,PROT[REF1.1]Refugee Rights Respected,[REF1.1.3] Civil Status Documentation,PROTECTION,indirect,43317,2,ALL CAMPS IN JORDAN
2203,Refugee,CARE,Azraq Camp,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,250000,2,ALL CAMPS IN JORDAN
2205,Refugee,UNHCR,Azraq Camp,BN[REF2.1]Life Saving Basic Needs,[REF2.1.4]Winterization needs in Camps,BASIC NEEDS,indirect,143594,2,ALL CAMPS IN JORDAN
2211,Refugee,UNHCR,Azraq Camp,BN[REF2.1]Life Saving Basic Needs,[REF2.1.2]Replenishment/ replacement kits,BASIC NEEDS,indirect,1032007,2,ALL CAMPS IN JORDAN
2216,Refugee,IMC,Azraq Camp,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,direct,440247,2,ALL CAMPS IN JORDAN
2222,Refugee,NRC,Azraq Camp,EDU[REF2.1]Train Education Providers,[REF2.1.2]Community Trained,EDUCATION,direct,15000,2,ALL CAMPS IN JORDAN
2231,Refugee,UNICEF,Azraq Camp,WASH [REF2.1]Sanitation in Camps,[REF2.1.2]Sewer Networks,WASH ,indirect,418707.6,2,ALL CAMPS IN JORDAN
2233,Refugee,NRC,Azraq Camp,BN[REF2.1]Life Saving Basic Needs,[REF2.1.4]Winterization needs in Camps,BASIC NEEDS,direct,3.00E+05,2,ALL CAMPS IN JORDAN
2242,Refugee,ACTED,Azraq Camp,FOOD/LIV[1.2]Promote Safe/Nutr/Diverse Food,[REF1.2.3]Micro-Gardening,FOOD/LIVELIHOOD,direct,473278,2,ALL CAMPS IN JORDAN
2251,Refugee,UNHCR,Azraq Camp,BN[REF2.1]Life Saving Basic Needs,[REF2.1.1]New Arrival kits in Camps,BASIC NEEDS,indirect,1506579,2,ALL CAMPS IN JORDAN
2254,Refugee,WVI,Azraq Camp,FOOD/LIV[1.1]Improve Food Access,[REF1.1.2]School Feeding,FOOD/LIVELIHOOD,direct,2.00E+05,2,ALL CAMPS IN JORDAN
2255,Refugee,NRC,Azraq Camp,BN[REF2.1]Life Saving Basic Needs,[REF2.1.6]Incentive Based Volunteering Camps,BASIC NEEDS,direct,3.00E+05,2,ALL CAMPS IN JORDAN
2258,Refugee,WVI,Azraq Camp,FOOD/LIV[1.1]Improve Food Access,[REF1.1.2]School Feeding,FOOD/LIVELIHOOD,direct,291681.54,2,ALL CAMPS IN JORDAN
2261,Refugee,WFP,Azraq Camp,FOOD/LIV[1.1]Improve Food Access,[REF1.1.2]School Feeding,FOOD/LIVELIHOOD,indirect,17500,2,ALL CAMPS IN JORDAN
2263,Refugee,UNHCR,Azraq Camp,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.1]Comm. Disease Mngt / EPI services,HEALTH,indirect,1797855,2,ALL CAMPS IN JORDAN
2266,Refugee,UNHCR,Azraq Camp,SHLT[REF1.1]Improve living conditions in camps,[REF1.1.1]Adequate shelters in camps,SHELTER,direct,5638352,2,ALL CAMPS IN JORDAN
2271,Refugee,SCI,Azraq Camp,EDU[REF3.1]EarlyChildhood,[REF3.1.1]Access to KG centres,EDUCATION,direct,450000,2,ALL CAMPS IN JORDAN
2273,Refugee,UNOPS,Azraq Camp,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,direct,1.00E+05,2,ALL CAMPS IN JORDAN
2275,Refugee,WVI,Azraq Camp,EDU[REF3.1]EarlyChildhood,[REF3.1.1]Access to KG centres,EDUCATION,direct,5000,2,ALL CAMPS IN JORDAN
2278,Refugee,UNHCR,Azraq Camp,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,indirect,1593533,2,ALL CAMPS IN JORDAN
