SiteId,Year,Monthname,StartDate,IndicatorId,Sector,Output,Activity,Header_Indicator,Master_Indicator,Indicator,Pop_Tag,Gender_Tag,Age_Tag,Type_Tag,Partner,LocationType,LocationName,Gov_Pcode,Governorate,Caza_Pcode,Caza,Cad_Pcode,Cadastral,LCRP_Result,Funded_by,Sector_of_funding,Value,ValueofPop,ValueofGender,ValueofAge,Calculate_Value,Area
228572601,2015,Feb,1/2/2015,2144656040,Protection,PRT -2.2. Community self-management,PRT-2.2.2. Est. Cmty self-mgnt Struc(Sites),# community-self management structures established,"# community-self management structures established (IS, CC, CS)","DisSyr - # community-self management structures established (IS, CC, CS)",DisSyr,,,,PU-AMI,All Locations,LOC: Qiyaa,8,South,LBN61,Saida,61009,Hlaliye Saida,Yes,UNHCR,Shelter,0,0,0,0,0,South
224643329,2015,Jan,1/1/2015,2144656040,Protection,PRT -2.2. Community self-management,PRT-2.2.2. Est. Cmty self-mgnt Struc(Sites),# community-self management structures established,"# community-self management structures established (IS, CC, CS)","DisSyr - # community-self management structures established (IS, CC, CS)",DisSyr,,,,NRC,All Locations,IS: Serraaine Et-Tahta 015,3,Baalbek-El Hermel,LBN21,Baalbek,53009,Serraaine Et-Tahta,Yes,Independent,Protection,30,30,0,0,30,Bekaa
1310965481,2015,Jan,1/1/2015,2144656040,Protection,PRT -2.2. Community self-management,PRT-2.2.2. Est. Cmty self-mgnt Struc(Sites),# community-self management structures established,"# community-self management structures established (IS, CC, CS)","DisSyr - # community-self management structures established (IS, CC, CS)",DisSyr,,,,PU-AMI,All Locations,LOC: Miye Ou Miye,8,South,LBN61,Saida,61012,Miye ou Miyé,Yes,UNHCR,Shelter,1,1,0,0,1,South
1800755639,2015,Feb,1/2/2015,2144656040,Protection,PRT -2.2. Community self-management,PRT-2.2.2. Est. Cmty self-mgnt Struc(Sites),# community-self management structures established,"# community-self management structures established (IS, CC, CS)","DisSyr - # community-self management structures established (IS, CC, CS)",DisSyr,,,,NRC,All Locations,IS: Ghazzé 004,6,Bekaa,LBN24,West Bekaa,52025,Ghazze,Yes,Independent,Protection,309,309,0,0,309,Bekaa
617008626,2015,Feb,1/2/2015,2144656067,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,PRS - # protection interventions,PRS,,,,UNRWA,Cadastral Area,Barr Elias,6,Bekaa,LBN25,Zahleh,51057,Barr Elias,Yes,UNRWA,Protection,4,4,0,0,4,Bekaa
1746450404,2015,Jan,1/1/2015,2144656067,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,PRS - # protection interventions,PRS,,,,UNRWA,Cadastral Area,Zouq Bhannine,4,North,LBN55,Miniyeh-Danniyeh,37021,Zouq Bhannine,Yes,UNRWA,Protection,2,2,0,0,2,North (Tripoli)
433103194,2015,Feb,1/2/2015,2144656067,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,PRS - # protection interventions,PRS,,,,UNRWA,Cadastral Area,Chiyah,5,Mount Lebanon,LBN32,Baabda,21007,Chiyah,Yes,UNRWA,Protection,3,3,0,0,3,Beirut & Mt.Lebanon
374666081,2015,Feb,1/2/2015,2144656067,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,PRS - # protection interventions,PRS,,,,UNRWA,Cadastral Area,Trablous Ez-Zeitoun,4,North,LBN56,Trablous,31016,Trablous Ez-Zeitoun,Yes,UNRWA,Protection,3,3,0,0,3,North (Tripoli)
1746450404,2015,Feb,1/2/2015,2144656068,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,PRL - # protection interventions,PRL,,,,UNRWA,Cadastral Area,Zouq Bhannine,4,North,LBN55,Miniyeh-Danniyeh,37021,Zouq Bhannine,Yes,UNRWA,Protection,1,1,0,0,1,North (Tripoli)
1935527036,2015,Feb,1/2/2015,2144656068,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,PRL - # protection interventions,PRL,,,,UNRWA,Cadastral Area,Sour,8,South,LBN63,Sour,62006,Sour,Yes,UNRWA,Protection,4,4,0,0,4,South
123646129,2015,Jan,1/1/2015,2144656071,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,Female - # protection interventions,,Female,,,UNRWA,Cadastral Area,Aain Baal,8,South,LBN63,Sour,62007,Aain Baal,Yes,UNRWA,Protection,1,0,1,0,0,South
695747224,2015,Jan,1/1/2015,2144656073,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,Age 0-17 - # protection interventions,,,Age 0-17,,UNRWA,Cadastral Area,Saida Ed-Dekermane,8,South,LBN61,Saida,61003,Saida Ed-Dekermane,Yes,UNRWA,Protection,2,0,0,2,0,South
234064597,2015,Jan,1/1/2015,2144656073,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,Age 0-17 - # protection interventions,,,Age 0-17,,UNRWA,Cadastral Area,Darb Es-Sim,8,South,LBN61,Saida,61015,Darb Es-Sim,Yes,UNRWA,Protection,3,0,0,3,0,South
1935527036,2015,Feb,1/2/2015,2144656073,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,Age 0-17 - # protection interventions,,,Age 0-17,,UNRWA,Cadastral Area,Sour,8,South,LBN63,Sour,62006,Sour,Yes,UNRWA,Protection,2,0,0,2,0,South
1385817269,2015,Feb,1/2/2015,2144656073,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,Age 0-17 - # protection interventions,,,Age 0-17,,UNRWA,Cadastral Area,Mejdlaiya Zgharta,4,North,LBN57,Zgharta,33002,Mejdlaiya Zgharta,Yes,UNRWA,Protection,1,0,0,1,0,North (Tripoli)
695747224,2015,Feb,1/2/2015,2144656073,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,Age 0-17 - # protection interventions,,,Age 0-17,,UNRWA,Cadastral Area,Saida Ed-Dekermane,8,South,LBN61,Saida,61003,Saida Ed-Dekermane,Yes,UNRWA,Protection,1,0,0,1,0,South
314805410,2015,Feb,1/2/2015,2144656074,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,Age 18-59 - # protection interventions,,,Age 18-59,,UNRWA,Cadastral Area,Darb Es-Sim,8,South,LBN61,Saida,61015,Darb Es-Sim,Yes,UNRWA,Protection,1,0,0,1,0,South
374666081,2015,Jan,1/1/2015,2144656074,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,Age 18-59 - # protection interventions,,,Age 18-59,,UNRWA,Cadastral Area,Trablous Ez-Zeitoun,4,North,LBN56,Trablous,31016,Trablous Ez-Zeitoun,Yes,UNRWA,Protection,5,0,0,5,0,North (Tripoli)
617008626,2015,Feb,1/2/2015,2144656074,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,Age 18-59 - # protection interventions,,,Age 18-59,,UNRWA,Cadastral Area,Barr Elias,6,Bekaa,LBN25,Zahleh,51057,Barr Elias,Yes,UNRWA,Protection,1,0,0,1,0,Bekaa
433103194,2015,Feb,1/2/2015,2144656074,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,Age 18-59 - # protection interventions,,,Age 18-59,,UNRWA,Cadastral Area,Chiyah,5,Mount Lebanon,LBN32,Baabda,21007,Chiyah,Yes,UNRWA,Protection,1,0,0,1,0,Beirut & Mt.Lebanon
613831622,2015,Jan,1/1/2015,2144656081,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),"# monitoring visits, including to collective sites","# monitoring visits, including to collective sites","# monitoring visits, including to collective sites",,,,,IRC,Cadastral Area,Baghdadi,2,Akkar,LBN51,Aakar,35117,Baghdadi,Yes,UNHCR,Protection,2,0,0,0,2,Akkar
594329178,2015,Jan,1/1/2015,2144656081,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),"# monitoring visits, including to collective sites","# monitoring visits, including to collective sites","# monitoring visits, including to collective sites",,,,,IRC,Cadastral Area,Dahr Abi Yaghi,4,North,LBN52,Batroun,34063,Dahr Abi Yaghi,Yes,UNHCR,Protection,1,0,0,0,1,North (Tripoli)
1279101603,2015,Feb,1/2/2015,2144656081,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),"# monitoring visits, including to collective sites","# monitoring visits, including to collective sites","# monitoring visits, including to collective sites",,,,,IRC,Cadastral Area,Qoubber Chamra,2,Akkar,LBN51,Aakar,35006,Qoubber Chamra,Yes,UNHCR,Protection,1,0,0,0,1,Akkar
633461102,2015,Jan,1/1/2015,2144656081,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),"# monitoring visits, including to collective sites","# monitoring visits, including to collective sites","# monitoring visits, including to collective sites",,,,,IRC,Cadastral Area,Khreibet Ej-Jindi,2,Akkar,LBN51,Aakar,35033,Khreibet Ej-Jindi,Yes,UNHCR,Protection,3,0,0,0,3,Akkar
543358128,2015,Feb,1/2/2015,2144656081,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),"# monitoring visits, including to collective sites","# monitoring visits, including to collective sites","# monitoring visits, including to collective sites",,,,,IRC,Cadastral Area,Izal,4,North,LBN55,Miniyeh-Danniyeh,37047,Izal,Yes,UNHCR,Protection,3,0,0,0,3,North (Tripoli)
298224365,2015,Feb,1/2/2015,2144656081,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),"# monitoring visits, including to collective sites","# monitoring visits, including to collective sites","# monitoring visits, including to collective sites",,,,,IRC,Cadastral Area,Deir Dalloum,2,Akkar,LBN51,Aakar,35022,Deir Dalloum,Yes,UNHCR,Protection,1,0,0,0,1,Akkar
289631858,2015,Feb,1/2/2015,2144656081,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),"# monitoring visits, including to collective sites","# monitoring visits, including to collective sites","# monitoring visits, including to collective sites",,,,,IRC,Cadastral Area,Trablous Ez-Zeitoun,4,North,LBN56,Trablous,31016,Trablous Ez-Zeitoun,Yes,UNHCR,Protection,2,0,0,0,2,North (Tripoli)
326019876,2015,Feb,1/2/2015,2144656081,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),"# monitoring visits, including to collective sites","# monitoring visits, including to collective sites","# monitoring visits, including to collective sites",,,,,IRC,Cadastral Area,Tall Aabbas El-Gharbi,2,Akkar,LBN51,Aakar,35034,Tall Aabbas El-Gharbi,Yes,UNHCR,Protection,1,0,0,0,1,Akkar
177331152,2015,Jan,1/1/2015,2144656081,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),"# monitoring visits, including to collective sites","# monitoring visits, including to collective sites","# monitoring visits, including to collective sites",,,,,IRC,Cadastral Area,Aalali,4,North,LBN52,Batroun,34056,Aalali,Yes,UNHCR,Protection,2,0,0,0,2,North (Tripoli)
1746450404,2015,Jan,1/1/2015,2144656086,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# of protection referrals which were not identified by the community,# of protection referrals which were not identified by the community,PRL - # of protection referrals which were not identified by the community,PRL,,,,UNRWA,Cadastral Area,Zouq Bhannine,4,North,LBN55,Miniyeh-Danniyeh,37021,Zouq Bhannine,Yes,UNRWA,Protection,1,1,0,0,1,North (Tripoli)
86049949,2015,Jan,1/1/2015,2144656089,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# of protection referrals which were not identified by the community,# of protection referrals which were not identified by the community,Female - # of protection referrals which were not identified by the community,,Female,,,UNRWA,Cadastral Area,Aabbassiyet Sour,8,South,LBN63,Sour,62003,Aabbassiyet Sour,Yes,UNRWA,Protection,1,0,1,0,0,South
227654334,2015,Jan,1/1/2015,2144656099,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.2. Interventions in detention centres,# detention visits conducted,# detention visits conducted,# detention visits conducted,,,,,UNHCR,All Locations,DC: DTN: Tripoli (M) ,4,North,LBN56,Trablous,31016,Trablous Ez-Zeitoun,Yes,UNHCR,Protection,2,0,0,0,2,North (Tripoli)
59750036,2015,Jan,1/1/2015,2144656099,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.2. Interventions in detention centres,# detention visits conducted,# detention visits conducted,# detention visits conducted,,,,,AJEM Lebanon,All Locations,DC: DTN: Halba,2,Akkar,LBN51,Aakar,35030,Halba,Yes,UNHCR,Protection,1,0,0,0,1,Akkar
59750036,2015,Feb,1/2/2015,2144656099,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.2. Interventions in detention centres,# detention visits conducted,# detention visits conducted,# detention visits conducted,,,,,AJEM Lebanon,All Locations,DC: DTN: Halba,2,Akkar,LBN51,Aakar,35030,Halba,Yes,UNHCR,Protection,1,0,0,0,1,Akkar
412397745,2015,Jan,1/1/2015,2144656110,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.2. Interventions in detention centres,# individuals provided with individual legal counseling,# individuals receiving legal counselling in detention,Age 18-59 - # individuals receiving legal counselling in detention,,,Age 18-59,Detention,AJEM Lebanon,All Locations,DC: DTN: Batroun ,4,North,LBN52,Batroun,34007,Batroun,Yes,UNHCR,Protection,2,0,0,2,0,North (Tripoli)
159088882,2015,Jan,1/1/2015,2144656110,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.2. Interventions in detention centres,# individuals provided with individual legal counseling,# individuals receiving legal counselling in detention,Age 18-59 - # individuals receiving legal counselling in detention,,,Age 18-59,Detention,AJEM Lebanon,All Locations,DC: DTN: Zahle (M),6,Bekaa,LBN25,Zahleh,51004,Zahle El-Midane,Yes,UNHCR,Protection,17,0,0,17,0,Bekaa
412397745,2015,Jan,1/1/2015,2144656117,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.2. Interventions in detention centres,# individuals assisted in detention,# individuals assisted in detention,DisSyr - # individuals assisted in detention,DisSyr,,,,AJEM Lebanon,All Locations,DC: DTN: Batroun ,4,North,LBN52,Batroun,34007,Batroun,Yes,UNHCR,Protection,3,3,0,0,3,North (Tripoli)
408747936,2015,Feb,1/2/2015,2144656117,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.2. Interventions in detention centres,# individuals assisted in detention,# individuals assisted in detention,DisSyr - # individuals assisted in detention,DisSyr,,,,AJEM Lebanon,All Locations,DC: DTN: Douma,4,North,LBN52,Batroun,34049,Douma,Yes,UNHCR,Protection,6,6,0,0,6,North (Tripoli)
277548276,2015,Feb,1/2/2015,2144656122,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.2. Interventions in detention centres,# individuals assisted in detention,# individuals assisted in detention,OthPop - # individuals assisted in detention,OthPop,,,,UNHCR,All Locations,DC: DTN: Zahle (M),6,Bekaa,LBN25,Zahleh,51004,Zahle El-Midane,Yes,UNHCR,Protection,0,0,0,0,0,Bekaa
1794669425,2015,Feb,1/2/2015,2144656124,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.2. Interventions in detention centres,# individuals assisted in detention,# individuals assisted in detention,Male - # individuals assisted in detention,,Male,,,UNHCR,All Locations,DC: DTN: Roumieh (A-B-C),5,Mount Lebanon,LBN36,Metn,22041,Roumie,Yes,UNHCR,Protection,52,0,52,0,0,Beirut & Mt.Lebanon
