siteid,StartDate,EndDate,Category,activity,Year,Month,Indicator,Gender,Partner,Fundedby,RRP6Result,Governorate,SiteType,rcode,gcode,Value,Units,AllocationRRP6,RRP6,location
754828811,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,March,# of WGBM benefitting from psychosocial support services,Boys,IRD,UNHCR,UNHCR,Karak,0,3,1704,17,Individual,Yes,Indirect appeal,Karak Governorate
756339520,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Amman,0,2,1705,44,Individual,Yes,Indirect appeal,Liwa Marka
756339520,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Amman,0,2,1705,52,Individual,Yes,Indirect appeal,Liwa Marka
756339520,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,May,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Amman,0,2,1705,38,Individual,Yes,Indirect appeal,Liwa Marka
756339520,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Amman,0,2,1705,54,Individual,Yes,Indirect appeal,Liwa Marka
756339520,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,August,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Amman,0,2,1705,84,Individual,Yes,Indirect appeal,Liwa Marka
756339520,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,April,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Amman,0,2,1705,78,Individual,Yes,Indirect appeal,Liwa Marka
756339520,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Amman,0,2,1705,119,Individual,Yes,Indirect appeal,Liwa Marka
756339520,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Amman,0,2,1705,63,Individual,Yes,Indirect appeal,Liwa Marka
765538315,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,April,# of WGBM benefitting from psychosocial support services,Boys,IRD,UNHCR,UNHCR,Madaba,0,2,1710,4,Individual,Yes,Indirect appeal,Madaba Governorate
765538315,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Boys,IRD,UNHCR,UNHCR,Madaba,0,2,1710,5,Individual,Yes,Indirect appeal,Madaba Governorate
765538315,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Boys,IRD,UNHCR,UNHCR,Madaba,0,2,1710,21,Individual,Yes,Indirect appeal,Madaba Governorate
765538315,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,May,# of WGBM benefitting from psychosocial support services,Boys,IRD,UNHCR,UNHCR,Madaba,0,2,1710,12,Individual,Yes,Indirect appeal,Madaba Governorate
771749352,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Boys,UPP,Others,None,Zarqa,0,2,1712,9,Individual,Yes,Direct appeal,Zarqa City
771749352,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,May,# of WGBM benefitting from psychosocial support services,Boys,UPP,Others,None,Zarqa,0,2,1712,6,Individual,Yes,Direct appeal,Zarqa City
771749352,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,April,# of WGBM benefitting from psychosocial support services,Boys,UPP,Others,None,Zarqa,0,2,1712,21,Individual,Yes,Direct appeal,Zarqa City
834159930,01/01/2014,31/1/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,January,# of WGBM benefitting from psychosocial support services,Boys,SCI,Others,None,Zarqa,0,2,1712,18,Individual,Yes,Direct appeal,Zarqa Governorate
835683601,01/01/2014,31/1/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,January,# of WGBM benefitting from psychosocial support services,Boys,SCI,Others,None,Mafraq,0,1,1711,18,Individual,Yes,Direct appeal,Mafraq Governorate
840266315,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Boys,IRD,UNHCR,UNHCR,Jarash,0,1,1708,5,Individual,Yes,Indirect appeal,Jarash Governorate
840266315,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Boys,IRD,UNHCR,UNHCR,Jarash,0,1,1708,14,Individual,Yes,Indirect appeal,Jarash Governorate
840266315,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Boys,IRD,UNHCR,UNHCR,Jarash,0,1,1708,28,Individual,Yes,Indirect appeal,Jarash Governorate
840266315,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Boys,IRD,UNHCR,UNHCR,Jarash,0,1,1708,30,Individual,Yes,Indirect appeal,Jarash Governorate
840266315,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,August,# of WGBM benefitting from psychosocial support services,Boys,IRD,UNHCR,UNHCR,Jarash,0,1,1708,4,Individual,Yes,Indirect appeal,Jarash Governorate
857125015,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,May,# of WGBM benefitting from psychosocial support services,Boys,IRD,UNHCR,UNHCR,Amman,0,2,1705,37,Individual,Yes,Indirect appeal,Amman Governorate
857125015,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Boys,IRD,UNHCR,UNHCR,Amman,0,2,1705,18,Individual,Yes,Indirect appeal,Amman Governorate
857125015,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Boys,IRD,UNHCR,UNHCR,Amman,0,2,1705,176,Individual,Yes,Indirect appeal,Amman Governorate
857125015,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Boys,IRD,UNHCR,UNHCR,Amman,0,2,1705,20,Individual,Yes,Indirect appeal,Amman Governorate
857125015,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Boys,IRD,UNHCR,UNHCR,Amman,0,2,1705,30,Individual,Yes,Indirect appeal,Amman Governorate
857125015,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Boys,IRD,UNHCR,UNHCR,Amman,0,2,1705,49,Individual,Yes,Indirect appeal,Amman Governorate
861034988,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Boys,SCI,Others,None,Karak,0,3,1704,19,Individual,No,Appeal outside of RRP6,Karak Governorate
861034988,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,March,# of WGBM benefitting from psychosocial support services,Boys,SCI,Others,None,Karak,0,3,1704,20,Individual,No,Appeal outside of RRP6,Karak Governorate
861034988,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,May,# of WGBM benefitting from psychosocial support services,Boys,SCI,Others,None,Karak,0,3,1704,18,Individual,No,Appeal outside of RRP6,Karak Governorate
861034988,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,April,# of WGBM benefitting from psychosocial support services,Boys,SCI,Others,None,Karak,0,3,1704,1,Individual,No,Appeal outside of RRP6,Karak Governorate
879696475,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Boys,Intersos,Others,None,Jarash,0,1,1708,34,Individual,Yes,Direct appeal,Jarash Governorate
879696475,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,August,# of WGBM benefitting from psychosocial support services,Boys,Intersos,Others,None,Jarash,0,1,1708,22,Individual,Yes,Direct appeal,Jarash Governorate
879696475,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Boys,Intersos,Others,None,Jarash,0,1,1708,0,Individual,Yes,Direct appeal,Jarash Governorate
879696475,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Boys,Intersos,Others,None,Jarash,0,1,1708,0,Individual,Yes,Direct appeal,Jarash Governorate
919906755,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Irbid,0,1,1707,0,Individual,Yes,Direct appeal,Irbid Governorate
919906755,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Irbid,0,1,1707,0,Individual,Yes,Direct appeal,Irbid Governorate
919906755,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Irbid,0,1,1707,0,Individual,Yes,Direct appeal,Irbid Governorate
919906755,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Irbid,0,1,1707,10,Individual,Yes,Direct appeal,Irbid Governorate
919906755,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Irbid,0,1,1707,0,Individual,Yes,Direct appeal,Irbid Governorate
993172754,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Amman,0,2,1705,0,Individual,Yes,Direct appeal,Amman Governorate
993172754,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Amman,0,2,1705,10,Individual,Yes,Direct appeal,Amman Governorate
993172754,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,March,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Amman,0,2,1705,36,Individual,Yes,Direct appeal,Amman Governorate
993172754,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Amman,0,2,1705,1,Individual,Yes,Direct appeal,Amman Governorate
993172754,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Amman,0,2,1705,0,Individual,Yes,Direct appeal,Amman Governorate
993172754,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,August,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Amman,0,2,1705,16,Individual,Yes,Direct appeal,Amman Governorate
993172754,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,April,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Amman,0,2,1705,30,Individual,Yes,Direct appeal,Amman Governorate
993172754,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Amman,0,2,1705,0,Individual,Yes,Direct appeal,Amman Governorate
993172754,01/02/2014,28/2/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,February,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Amman,0,2,1705,25,Individual,Yes,Direct appeal,Amman Governorate
1006640767,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Boys,SCI,Others,None,#N/A,0,4,1,2,Individual,No,Indirect appeal,Host community
1006640767,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Boys,SCI,Others,None,#N/A,0,4,1,0,Individual,No,Indirect appeal,Host community
1006640767,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Boys,SCI,Others,None,#N/A,0,4,1,3,Individual,No,Indirect appeal,Host community
1028294289,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Irbid,0,1,1707,2,Individual,Yes,Indirect appeal,Liwa Qasabat Irbid
1028294289,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,May,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Irbid,0,1,1707,3,Individual,Yes,Indirect appeal,Liwa Qasabat Irbid
1028294289,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Irbid,0,1,1707,10,Individual,Yes,Indirect appeal,Liwa Qasabat Irbid
1028294289,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Irbid,0,1,1707,6,Individual,Yes,Indirect appeal,Liwa Qasabat Irbid
1028294289,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,August,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Irbid,0,1,1707,5,Individual,Yes,Indirect appeal,Liwa Qasabat Irbid
1028294289,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Irbid,0,1,1707,15,Individual,Yes,Indirect appeal,Liwa Qasabat Irbid
1028294289,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Irbid,0,1,1707,5,Individual,Yes,Indirect appeal,Liwa Qasabat Irbid
1028294289,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,April,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Irbid,0,1,1707,0,Individual,Yes,Indirect appeal,Liwa Qasabat Irbid
1062341779,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,April,# of WGBM benefitting from psychosocial support services,Boys,UPP,Others,None,Karak,0,3,1704,2,Individual,Yes,Direct appeal,Karak City
1062341779,01/02/2014,28/2/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,February,# of WGBM benefitting from psychosocial support services,Boys,UPP,Others,None,Karak,0,3,1704,0,Individual,Yes,Direct appeal,Karak City
1067216963,01/12/2014,31/12/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,December,# of WGBM benefitting from psychosocial support services,Boys,SCI,Others,None,#N/A,0,4,1,36,Individual,No,Direct appeal,Host community
1067243145,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,May,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Jarash,0,1,1708,17,Individual,Yes,Indirect appeal,Jarash City
1067243145,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Jarash,0,1,1708,12,Individual,Yes,Indirect appeal,Jarash City
1067243145,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,August,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Jarash,0,1,1708,16,Individual,Yes,Indirect appeal,Jarash City
1067243145,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Jarash,0,1,1708,21,Individual,Yes,Indirect appeal,Jarash City
