"","Indicator","Units","Value","Partner","StartDate","appeal","Fundedby","allocation","activity","region","Sector","Governorate","Gender","poptype"
"140339","# of SYRIAN_MEN_IN_URBAN with access to water based on minimum standards","# of men",447,"ACTED","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Men","Urban"
"140340","# of SYRIAN_BOYS_IN_URBAN  with access to water based on minimum standards","# of boys",567,"ACTED","01/05/2017","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Boys","Urban"
"140341","# of SYRIAN_MEN_IN_URBAN with access to water based on minimum standards","# of men",1066,"ACTED","01/05/2017","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Men","Urban"
"140342","# of SYRIAN_MEN_IN_URBAN with access to water based on minimum standards","# of men",447,"ACTED","01/06/2017","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Men","Urban"
"140343","# of SYRIAN_BOYS_IN_URBAN  with access to water based on minimum standards","# of boys",481,"ACTED","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Boys","Urban"
"140344","# of SYRIAN_BOYS_IN_URBAN  with access to water based on minimum standards","# of boys",865,"ACTED","01/07/2017","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Boys","Urban"
"140345","# of SYRIAN_GIRLS_IN_URBAN with access to water based on minimum standards","# of girls",408,"ACTED","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Girls","Urban"
"140346","# of SYRIAN_MEN_IN_URBAN with access to water based on minimum standards","# of men",610,"ACTED","01/07/2017","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Men","Urban"
"140347","# of SYRIAN_MEN_IN_URBAN with access to water based on minimum standards","# of men",0,"ACTED","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Men","Urban"
"140348","# of SYRIAN_MEN_IN_URBAN with access to water based on minimum standards","# of men",623,"ACTED","01/08/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Men","Urban"
"140349","# of SYRIAN_BOYS_IN_URBAN  with access to water based on minimum standards","# of boys",481,"ACTED","01/06/2017","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Boys","Urban"
"140350","# of SYRIAN_WOMEN_IN_URBAN with access to water based on minimum standards","# of women",505,"ACTED","01/06/2017","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Women","Urban"
"140351","# of SYRIAN_BOYS_IN_URBAN  with access to water based on minimum standards","# of boys",910,"ACTED","01/08/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Boys","Urban"
"140352","# of SYRIAN_GIRLS_IN_URBAN with access to water based on minimum standards","# of girls",0,"ACTED","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Girls","Urban"
"140353","# of SYRIAN_MEN_IN_URBAN with access to water based on minimum standards","# of men",0,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Men","Urban"
"140354","# of SYRIAN_GIRLS_IN_URBAN with access to water based on minimum standards","# of girls",0,"ACTED","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Girls","Urban"
"140355","# of SYRIAN_WOMEN_IN_URBAN with access to water based on minimum standards","# of women",0,"ACTED","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Women","Urban"
"140356","# of SYRIAN_GIRLS_IN_URBAN with access to water based on minimum standards","# of girls",408,"ACTED","01/06/2017","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Girls","Urban"
"140357","# of SYRIAN_GIRLS_IN_URBAN with access to water based on minimum standards","# of girls",516,"ACTED","01/05/2017","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Girls","Urban"
"140358","# of SYRIAN_GIRLS_IN_URBAN with access to water based on minimum standards","# of girls",816,"ACTED","01/08/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Girls","Urban"
"140359","# of SYRIAN_GIRLS_IN_URBAN with access to water based on minimum standards","# of girls",748,"ACTED","01/07/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Girls","Urban"
"140360","# of SYRIAN_BOYS_IN_URBAN  with access to water based on minimum standards","# of boys",0,"ACTED","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Boys","Urban"
"140361","# of SYRIAN_WOMEN_IN_URBAN with access to water based on minimum standards","# of women",0,"ACTED","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Women","Urban"
"140362","# of SYRIAN_MEN_IN_URBAN with access to water based on minimum standards","# of men",0,"ACTED","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Men","Urban"
"140363","# of SYRIAN_GIRLS_IN_URBAN with access to water based on minimum standards","# of girls",0,"ACTED","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Girls","Urban"
"140364","# of SYRIAN_MEN_IN_URBAN with access to water based on minimum standards","# of men",1066,"ACTED","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Men","Urban"
"140365","# of SYRIAN_BOYS_IN_URBAN  with access to water based on minimum standards","# of boys",865,"ACTED","01/07/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Boys","Urban"
"140366","# of SYRIAN_WOMEN_IN_URBAN with access to water based on minimum standards","# of women",714,"ACTED","01/07/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Women","Urban"
"140367","# of SYRIAN_GIRLS_IN_URBAN with access to water based on minimum standards","# of girls",0,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Girls","Urban"
"140368","# of SYRIAN_WOMEN_IN_URBAN with access to water based on minimum standards","# of women",714,"ACTED","01/07/2017","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Women","Urban"
"140369","# of SYRIAN_BOYS_IN_URBAN  with access to water based on minimum standards","# of boys",0,"ACTED","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Boys","Urban"
"140370","# of SYRIAN_WOMEN_IN_URBAN with access to water based on minimum standards","# of women",0,"ACTED","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Women","Urban"
"140371","# of SYRIAN_BOYS_IN_URBAN  with access to water based on minimum standards","# of boys",567,"ACTED","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Boys","Urban"
"140372","# of SYRIAN_WOMEN_IN_URBAN with access to water based on minimum standards","# of women",1067,"ACTED","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Women","Urban"
"140373","# of SYRIAN_BOYS_IN_URBAN  with access to water based on minimum standards","# of boys",0,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Boys","Urban"
"140374","# of SYRIAN_WOMEN_IN_URBAN with access to water based on minimum standards","# of women",0,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Women","Urban"
"140375","# of SYRIAN_MEN_IN_URBAN with access to water based on minimum standards","# of men",620,"ACTED","01/09/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Men","Urban"
"140376","# of SYRIAN_GIRLS_IN_URBAN with access to water based on minimum standards","# of girls",818,"ACTED","01/09/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Girls","Urban"
"140377","# of SYRIAN_WOMEN_IN_URBAN with access to water based on minimum standards","# of women",1067,"ACTED","01/05/2017","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Women","Urban"
"140378","# of SYRIAN_GIRLS_IN_URBAN with access to water based on minimum standards","# of girls",516,"ACTED","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Girls","Urban"
"140379","# of SYRIAN_WOMEN_IN_URBAN with access to water based on minimum standards","# of women",724,"ACTED","01/08/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Women","Urban"
"140380","# of SYRIAN_MEN_IN_URBAN with access to water based on minimum standards","# of men",0,"ACTED","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Men","Urban"
"140381","# of SYRIAN_BOYS_IN_URBAN  with access to water based on minimum standards","# of boys",0,"ACTED","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Boys","Urban"
"140382","# of SYRIAN_BOYS_IN_URBAN  with access to water based on minimum standards","# of boys",897,"ACTED","01/09/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Boys","Urban"
"140383","# of SYRIAN_WOMEN_IN_URBAN with access to water based on minimum standards","# of women",723,"ACTED","01/09/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Women","Urban"
"140384","# of SYRIAN_WOMEN_IN_URBAN with access to water based on minimum standards","# of women",505,"ACTED","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Women","Urban"
"140385","# of SYRIAN_MEN_IN_URBAN with access to water based on minimum standards","# of men",610,"ACTED","01/07/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","North","WASH","MAFRAQ","Men","Urban"
"140386","# of SYRIAN_WOMEN_IN_URBAN with access to water based on minimum standards","# of women",0,"Intersos","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Women","Urban"
"140387","# of SYRIAN_WOMEN_IN_URBAN with access to water based on minimum standards","# of women",0,"Intersos","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Women","Urban"
"140388","# of SYRIAN_GIRLS_IN_URBAN with access to water based on minimum standards","# of girls",0,"Intersos","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Girls","Urban"
"140389","# of SYRIAN_BOYS_IN_URBAN  with access to water based on minimum standards","# of boys",0,"Intersos","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Boys","Urban"
"140390","# of SYRIAN_MEN_IN_URBAN with access to water based on minimum standards","# of men",0,"Intersos","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Men","Urban"
"140391","# of SYRIAN_MEN_IN_URBAN with access to water based on minimum standards","# of men",0,"Intersos","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Men","Urban"
"140392","# of SYRIAN_WOMEN_IN_URBAN with access to water based on minimum standards","# of women",0,"Intersos","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Women","Urban"
"140393","# of SYRIAN_GIRLS_IN_URBAN with access to water based on minimum standards","# of girls",0,"Intersos","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Girls","Urban"
"140394","# of SYRIAN_MEN_IN_URBAN with access to water based on minimum standards","# of men",0,"Intersos","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Men","Urban"
"140395","# of SYRIAN_GIRLS_IN_URBAN with access to water based on minimum standards","# of girls",0,"Intersos","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Girls","Urban"
"140396","# of SYRIAN_WOMEN_IN_URBAN with access to water based on minimum standards","# of women",0,"Intersos","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Women","Urban"
"140397","# of SYRIAN_GIRLS_IN_URBAN with access to water based on minimum standards","# of girls",0,"Intersos","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Girls","Urban"
"140398","# of SYRIAN_MEN_IN_URBAN with access to water based on minimum standards","# of men",0,"Intersos","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Men","Urban"
"140399","# of SYRIAN_BOYS_IN_URBAN  with access to water based on minimum standards","# of boys",0,"Intersos","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Boys","Urban"
"140400","# of SYRIAN_BOYS_IN_URBAN  with access to water based on minimum standards","# of boys",0,"Intersos","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Boys","Urban"
"140401","# of SYRIAN_BOYS_IN_URBAN  with access to water based on minimum standards","# of boys",0,"Intersos","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Boys","Urban"
"140402","# of SYRIAN_MEN_IN_URBAN with access to water based on minimum standards","# of men",0,"Intersos","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Men","Urban"
"140403","# of SYRIAN_BOYS_IN_URBAN  with access to water based on minimum standards","# of boys",0,"Intersos","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Boys","Urban"
"140404","# of SYRIAN_GIRLS_IN_URBAN with access to water based on minimum standards","# of girls",0,"Intersos","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Girls","Urban"
"140405","# of SYRIAN_WOMEN_IN_URBAN with access to water based on minimum standards","# of women",0,"Intersos","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF1.2.2]Household Water Improv.","South","WASH","KARAK","Women","Urban"
